token_spacy,lemma,pos,info pos
navires,navire,NOUN,noun
de,de,ADP,adposition
guerre,guerre,NOUN,noun
"
","
",SPACE,space
sur,sur,ADP,adposition
une,un,DET,determiner
tablette,tablette,NOUN,noun
du,de,ADP,adposition
Louvre,Louvre,PROPN,proper noun
",",",",PUNCT,punctuation
un,un,DET,determiner
potier,potier,NOUN,noun
travaillant,travailler,VERB,verb
dans,dans,ADP,adposition
son,son,DET,determiner
atelier,atelier,NOUN,noun
"
","
",SPACE,space
Athéna,Athéna,PROPN,proper noun
sur,sur,ADP,adposition
un,un,DET,determiner
char,char,NOUN,noun
"
","
",SPACE,space
Combat,combat,NOUN,noun
d',de,ADP,adposition
Héraclès,Héraclès,PROPN,proper noun
et,et,CCONJ,coordinating conjunction
d',de,ADP,adposition
Antéc,Antéc,PROPN,proper noun
"
","
",SPACE,space
Convoi,convoi,NOUN,noun
funèbre,funèbre,NOUN,noun
"
","
",SPACE,space
HÉRACLÈS,HÉRACLÈS,PROPN,proper noun
CONDUIT,CONDUIT,PROPN,proper noun
DANS,dans,ADP,adposition
L',le,DET,determiner
OLYMPE,OLYMPE,PROPN,proper noun
PAR,par,ADP,adposition
ATHENA,ATHENA,PROPN,proper noun
"
","
",SPACE,space
Ouvriers,ouvrier,NOUN,noun
travaillant,travailler,VERB,verb
"
","
",SPACE,space
Potier,potier,NOUN,noun
fabriquant,fabriquer,VERB,verb
un,un,DET,determiner
vase,vase,NOUN,noun
"
","
",SPACE,space
Triptolème,Triptolème,PROPN,proper noun
sur,sur,ADP,adposition
son,son,DET,determiner
char,char,NOUN,noun
"
","
",SPACE,space
Victoire,Victoire,PROPN,proper noun
debout,debout,ADV,adverb
sur,sur,ADP,adposition
une,un,DET,determiner
proue,proue,NOUN,noun
de,de,ADP,adposition
vaisseau,vaisseau,NOUN,noun
"
","
",SPACE,space
chasseur,chasseur,NOUN,noun
accompagné,accompagner,VERB,verb
de,de,ADP,adposition
son,son,DET,determiner
chien,chien,NOUN,noun
"
","
",SPACE,space
cortège,cortège,NOUN,noun
funèbre,funèbre,NOUN,noun
"
","
",SPACE,space
course,course,NOUN,noun
aux,à,ADP,adposition
flambeaux,flambeau,NOUN,noun
"
","
",SPACE,space
cérémonies,cérémonie,NOUN,noun
des,de,ADP,adposition
funérailles,funéraille,NOUN,noun
"
","
",SPACE,space
exposition,exposition,NOUN,noun
du,de,ADP,adposition
mort,mort,NOUN,noun
"
","
",SPACE,space
groupes,groupe,NOUN,noun
de,de,ADP,adposition
pugilistes,pugiliste,NOUN,noun
"
","
",SPACE,space
lamentation,lamentation,NOUN,noun
funèbre,funèbre,NOUN,noun
"
","
",SPACE,space
navires,navire,NOUN,noun
de,de,ADP,adposition
guerre,guerre,NOUN,noun
"
","
",SPACE,space
ouvriers,ouvrier,NOUN,noun
travaillant,travailler,VERB,verb
"
","
",SPACE,space
petit,petit,ADJ,adjective
éphèbe,éphèbe,NOUN,noun
nu,nu,ADJ,adjective
et,et,CCONJ,coordinating conjunction
courant,courant,NOUN,noun
"
","
",SPACE,space
potier,potier,NOUN,noun
travaillant,travailler,VERB,verb
"
","
",SPACE,space
préparatifs,préparatif,ADJ,adjective
du,de,ADP,adposition
transport,transport,NOUN,noun
du,de,ADP,adposition
corps,corps,NOUN,noun
"
","
",SPACE,space
scène,scène,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
lamentation,lamentation,NOUN,noun
"
","
",SPACE,space
scènes,scène,NOUN,noun
mythologiques,mythologique,ADJ,adjective
"
","
",SPACE,space
Athéna,Athéna,PROPN,proper noun
sur,sur,ADP,adposition
un,un,DET,determiner
char,char,NOUN,noun
devant,devant,ADP,adposition
lequel,lequel,PRON,pronoun
marche,marche,VERB,verb
Hermès,Hermès,PROPN,proper noun
"
","
",SPACE,space
Athéna,Athéna,PROPN,proper noun
",",",",PUNCT,punctuation
dans,dans,ADP,adposition
l',le,DET,determiner
attitude,attitude,NOUN,noun
guerrière,guerrier,ADJ,adjective
"
","
",SPACE,space
Athéna,Athéna,PROPN,proper noun
",",",",PUNCT,punctuation
debout,debout,ADV,adverb
entre,entrer,ADP,adposition
deux,deux,NUM,numeral
colonnes,colonne,NOUN,noun
surmontées,surmonter,VERB,verb
d',de,ADP,adposition
un,un,DET,determiner
coq,coq,PROPN,proper noun
"
","
",SPACE,space
Ouvriers,ouvrier,NOUN,noun
travaillant,travailler,VERB,verb
dans,dans,ADP,adposition
une,un,DET,determiner
carrière,carrière,NOUN,noun
"
","
",SPACE,space
ouvriers,ouvrier,NOUN,noun
travaillant,travailler,VERB,verb
dans,dans,ADP,adposition
une,un,DET,determiner
carrière,carrière,NOUN,noun
"
","
",SPACE,space
potier,potier,NOUN,noun
travaillant,travailler,VERB,verb
dans,dans,ADP,adposition
son,son,DET,determiner
atelier,atelier,NOUN,noun
"
","
",SPACE,space
les,le,DET,determiner
tyrannoctones,tyrannoctone,NOUN,noun
"
","
",SPACE,space
Athéna,Athéna,PROPN,proper noun
Parthénos,Parthénos,PROPN,proper noun
"
","
",SPACE,space
Athéna,Athéna,PROPN,proper noun
assise,asseoir,VERB,verb
d',de,ADP,adposition
Endoeos,Endoeos,PROPN,proper noun
"
","
",SPACE,space
Caryatides,Caryatides,PROPN,proper noun
de,de,ADP,adposition
FÉrechtheion,férechtheion,NOUN,noun
"
","
",SPACE,space
Danse,danse,NOUN,noun
de,de,ADP,adposition
Bacchantes,bacchante,NOUN,noun
autour,autour,ADV,adverb
de,de,ADP,adposition
l',le,DET,determiner
autel,autel,NOUN,noun
de,de,ADP,adposition
Dionysos,Dionysos,PROPN,proper noun
.,.,PUNCT,punctuation
Coupe,coupe,NOUN,noun
de,de,ADP,adposition
Hiéron,Hiéron,PROPN,proper noun
.,.,PUNCT,punctuation
(,(,PUNCT,punctuation
Musée,musée,NOUN,noun
de,de,ADP,adposition
Berlin,Berlin,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
Grecs,Grecs,PROPN,proper noun
et,et,CCONJ,coordinating conjunction
Amazones,Amazones,PROPN,proper noun
.,.,PUNCT,punctuation
Peinture,peinture,NOUN,noun
d',de,ADP,adposition
une,un,DET,determiner
coupe,coupe,NOUN,noun
de,de,ADP,adposition
Panphaios,Panphaios,PROPN,proper noun
"
","
",SPACE,space
Hypnos,hypno,NOUN,noun
et,et,CCONJ,coordinating conjunction
Thanatos,thanatos,NOUN,noun
emportant,emporter,VERB,verb
le,le,DET,determiner
cadavre,cadavre,NOUN,noun
de,de,ADP,adposition
Sarpédon,sarpédon,NOUN,noun
.,.,PUNCT,punctuation
(,(,PUNCT,punctuation
British,British,X,other
Muséum,Muséum,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
Héra,Héra,PROPN,proper noun
attaquée,attaquer,VERB,verb
par,par,ADP,adposition
les,le,DET,determiner
Silènes,silène,NOUN,noun
.,.,PUNCT,punctuation
Coupe,coupe,NOUN,noun
de,de,ADP,adposition
Brygos.(British,Brygos.(British,PROPN,proper noun
-,-,PROPN,proper noun
Muséum,Muséum,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
Héra,Héra,PROPN,proper noun
d',de,ADP,adposition
Argos,Argos,PROPN,proper noun
"
","
",SPACE,space
Intérieur,intérieur,NOUN,noun
d',de,ADP,adposition
école,école,NOUN,noun
.,.,PUNCT,punctuation
Peinture,peinture,NOUN,noun
d',de,ADP,adposition
une,un,DET,determiner
coupe,coupe,NOUN,noun
de,de,ADP,adposition
Doris,Doris,PROPN,proper noun
.,.,PUNCT,punctuation
(,(,PUNCT,punctuation
Musée,musée,NOUN,noun
de,de,ADP,adposition
Berlin,Berlin,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
Jugement,jugement,NOUN,noun
de,de,ADP,adposition
Paris,Paris,PROPN,proper noun
",",",",PUNCT,punctuation
cylix,cyli,NOUN,noun
de,de,ADP,adposition
Brylus,Brylus,PROPN,proper noun
"
","
",SPACE,space
OEdipe,OEdipe,PROPN,proper noun
et,et,CCONJ,coordinating conjunction
le,le,DET,determiner
Sphinx,sphinx,NOUN,noun
.,.,PUNCT,punctuation
Cylix,cyli,NOUN,noun
du,de,ADP,adposition
Musée,musée,NOUN,noun
grégorien,grégorien,ADJ,adjective
au,au,ADP,adposition
Vatican,Vatican,PROPN,proper noun
"
","
",SPACE,space
Parthénos,parthéno,NOUN,noun
d',de,ADP,adposition
Athènes,Athènes,PROPN,proper noun
"
","
",SPACE,space
Sosandra,Sosandra,PROPN,proper noun
de,de,ADP,adposition
Calamis,Calamis,PROPN,proper noun
"
","
",SPACE,space
Thésée,Thésée,PROPN,proper noun
recevant,recevoir,VERB,verb
d',de,ADP,adposition
Amphitrite,Amphitrite,PROPN,proper noun
l',le,DET,determiner
anneau,anneau,NOUN,noun
de,de,ADP,adposition
Minos,Minos,PROPN,proper noun
.,.,PUNCT,punctuation
Peinture,peinture,NOUN,noun
d',de,ADP,adposition
une,un,DET,determiner
coupe,coupe,NOUN,noun
d',de,ADP,adposition
Euphronios,euphronio,NOUN,noun
.,.,PUNCT,punctuation
(,(,PUNCT,punctuation
Musée,musée,NOUN,noun
du,de,ADP,adposition
Louvre,Louvre,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
Zeus,Zeus,PROPN,proper noun
d',de,ADP,adposition
Olympie,Olympie,PROPN,proper noun
"
","
",SPACE,space
coupe,coupe,NOUN,noun
d',de,ADP,adposition
Héraclès,Héraclès,PROPN,proper noun
et,et,CCONJ,coordinating conjunction
de,de,ADP,adposition
Géryon,géryon,NOUN,noun
"
","
",SPACE,space
coupe,coupe,NOUN,noun
de,de,ADP,adposition
Chachrylion,Chachrylion,PROPN,proper noun
"
","
",SPACE,space
coupe,coupe,NOUN,noun
de,de,ADP,adposition
Sosias,Sosias,PROPN,proper noun
.,.,PUNCT,punctuation
(,(,PUNCT,punctuation
Musée,musée,NOUN,noun
de,de,ADP,adposition
Berlin,Berlin,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
coupe,coupe,NOUN,noun
de,de,ADP,adposition
Thésée,Thésée,PROPN,proper noun
auprès,auprès,ADV,adverb
d',de,ADP,adposition
Amphitrite,Amphitrite,PROPN,proper noun
"
","
",SPACE,space
coupe,coupe,NOUN,noun
de,de,ADP,adposition
Thésée,thésée,NOUN,noun
et,et,CCONJ,coordinating conjunction
Amphitrite,Amphitrite,PROPN,proper noun
"
","
",SPACE,space
coupe,coupe,NOUN,noun
du,de,ADP,adposition
Meurtre,meurtre,NOUN,noun
de,de,ADP,adposition
Troïlos,Troïlos,PROPN,proper noun
"
","
",SPACE,space
coupes,coupe,NOUN,noun
de,de,ADP,adposition
Brygos,Brygos,PROPN,proper noun
"
","
",SPACE,space
coupes,coupe,NOUN,noun
de,de,ADP,adposition
Chachrylion,Chachrylion,PROPN,proper noun
"
","
",SPACE,space
coupes,coupe,NOUN,noun
de,de,ADP,adposition
Doris,Doris,PROPN,proper noun
"
","
",SPACE,space
cratère,cratère,NOUN,noun
d',de,ADP,adposition
Euphronios,Euphronios,PROPN,proper noun
"
","
",SPACE,space
cylix,cylix,VERB,verb
de,de,ADP,adposition
Thésée,Thésée,PROPN,proper noun
"
","
",SPACE,space
frise,frise,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Victoire,victoire,NOUN,noun
Aptère,Aptère,PROPN,proper noun
"
","
",SPACE,space
frise,frise,VERB,verb
du,de,ADP,adposition
temple,temple,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Victoire,victoire,NOUN,noun
Aptère,Aptère,PROPN,proper noun
"
","
",SPACE,space
groupe,groupe,NOUN,noun
d',de,ADP,adposition
Un,un,DET,determiner
guerrier,guerrier,NOUN,noun
grec,grec,ADJ,adjective
achevant,achever,VERB,verb
un,un,DET,determiner
Troyen,troyen,NOUN,noun
tombé,tomber,VERB,verb
"
","
",SPACE,space
groupe,groupe,NOUN,noun
de,de,ADP,adposition
deux,deux,NUM,numeral
figures,figure,NOUN,noun
"
","
",SPACE,space
groupe,groupe,NOUN,noun
des,de,ADP,adposition
divinités,divinité,NOUN,noun
assises,asseoir,VERB,verb
"
","
",SPACE,space
hydrie,hydrie,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
collection,collection,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
princesse,princesse,NOUN,noun
Dzialynska,Dzialynska,PROPN,proper noun
"
","
",SPACE,space
massacre,massacre,NOUN,noun
des,de,ADP,adposition
Priamides,priamide,NOUN,noun
.,.,PUNCT,punctuation
Coupe,coupe,NOUN,noun
de,de,ADP,adposition
Brygos,Brygos,PROPN,proper noun
.,.,PUNCT,punctuation
(,(,PUNCT,punctuation
Musée,musée,NOUN,noun
du,de,ADP,adposition
Louvre,Louvre,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
métopes,métope,PROPN,proper noun
du,de,ADP,adposition
temple,temple,NOUN,noun
d',de,ADP,adposition
Olympie,Olympie,PROPN,proper noun
"
","
",SPACE,space
peintures,peinture,NOUN,noun
des,de,ADP,adposition
Aglaophon,Aglaophon,PROPN,proper noun
"
","
",SPACE,space
représentation,représentation,NOUN,noun
d',de,ADP,adposition
une,un,DET,determiner
chouette,chouette,NOUN,noun
"
","
",SPACE,space
scène,scène,NOUN,noun
d',de,ADP,adposition
orgie,orgie,NOUN,noun
"
","
",SPACE,space
tyrannoctones,tyrannoctone,ADJ,adjective
d',de,ADP,adposition
Anténor,Anténor,PROPN,proper noun
"
","
",SPACE,space
vases,vase,NOUN,noun
de,de,ADP,adposition
Chachrylion,Chachrylion,PROPN,proper noun
"
","
",SPACE,space
Hypnos,hypno,NOUN,noun
(,(,PUNCT,punctuation
le,le,DET,determiner
Sommeil,sommeil,NOUN,noun
),),PUNCT,punctuation
"
","
",SPACE,space
Thanatos,Thanatos,PROPN,proper noun
(,(,PUNCT,punctuation
la,le,DET,determiner
Mort,mort,NOUN,noun
),),PUNCT,punctuation
"
 ","
 ",SPACE,space
l',le,DET,determiner
extérieur,extérieur,NOUN,noun
deux,deux,NUM,numeral
scènes,scène,NOUN,noun
différentes,différent,ADJ,adjective
.,.,PUNCT,punctuation
Sur,sur,ADP,adposition
l',le,DET,determiner
une,un,DET,determiner
",",",",PUNCT,punctuation
un,un,DET,determiner
groupe,groupe,NOUN,noun
de,de,ADP,adposition
sept,sept,NUM,numeral
figures,figure,NOUN,noun
",",",",PUNCT,punctuation
deux,deux,NUM,numeral
Amazones,Amazones,PROPN,proper noun
vêtues,vêtir,VERB,verb
du,de,ADP,adposition
costume,costume,NOUN,noun
oriental,oriental,ADJ,adjective
",",",",PUNCT,punctuation
et,et,CCONJ,coordinating conjunction
cinq,cinq,NUM,numeral
autres,autre,ADJ,adjective
guerriers,guerrier,NOUN,noun
"
","
",SPACE,space
A,à,ADP,adposition
l',le,DET,determiner
extérieur,extérieur,NOUN,noun
sont,être,AUX,auxiliary
peints,peindre,ADJ,adjective
deux,deux,NUM,numeral
combats,combat,NOUN,noun
",",",",PUNCT,punctuation
celui,celui,PRON,pronoun
de,de,ADP,adposition
Ménélas,Ménélas,PROPN,proper noun
contre,contre,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
",",",",PUNCT,punctuation
celui,celui,PRON,pronoun
d',de,ADP,adposition
Ajax,Ajax,PROPN,proper noun
contre,contre,ADP,adposition
Hector,Hector,X,other
"
","
",SPACE,space
A,à,ADP,adposition
l',le,DET,determiner
extérieur,extérieur,NOUN,noun
",",",",PUNCT,punctuation
les,le,DET,determiner
peintures,peinture,NOUN,noun
des,de,ADP,adposition
deux,deux,NUM,numeral
côtés,côté,NOUN,noun
ont,avoir,AUX,auxiliary
trait,trait,NOUN,noun
au,au,ADP,adposition
mythe,mythe,NOUN,noun
d',de,ADP,adposition
Héraclès,Héraclès,PROPN,proper noun
et,et,CCONJ,coordinating conjunction
de,de,ADP,adposition
Géryon,géryon,NOUN,noun
"
","
",SPACE,space
A,à,ADP,adposition
l',le,DET,determiner
intérieur,intérieur,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
coupe,coupe,NOUN,noun
est,être,AUX,auxiliary
une,un,DET,determiner
scène,scène,NOUN,noun
à,à,ADP,adposition
deux,deux,NUM,numeral
personnages,personnage,NOUN,noun
:,:,PUNCT,punctuation
un,un,DET,determiner
guerrier,guerrier,NOUN,noun
",",",",PUNCT,punctuation
Chrysippos,Chrysippos,PROPN,proper noun
"
","
",SPACE,space
A,à,ADP,adposition
l',le,DET,determiner
intérieur,intérieur,NOUN,noun
est,être,AUX,auxiliary
représenté,représenter,VERB,verb
Héos,Héos,PROPN,proper noun
tenant,tenir,VERB,verb
entre,entrer,ADP,adposition
ses,son,DET,determiner
bras,bras,NOUN,noun
le,le,DET,determiner
cadavre,cadavre,NOUN,noun
de,de,ADP,adposition
Memnon,Memnon,PROPN,proper noun
.,.,PUNCT,punctuation
C',ce,PRON,pronoun
est,être,AUX,auxiliary
une,un,DET,determiner
peinture,peinture,NOUN,noun
austère,austère,ADJ,adjective
"
","
",SPACE,space
A,à,ADP,adposition
l',le,DET,determiner
intérieur,intérieur,NOUN,noun
",",",",PUNCT,punctuation
au,au,ADP,adposition
centre,centre,NOUN,noun
",",",",PUNCT,punctuation
est,être,AUX,auxiliary
un,un,DET,determiner
jeune,jeune,ADJ,adjective
cavalier,cavalier,NOUN,noun
"
","
",SPACE,space
Achille,Achille,PROPN,proper noun
bandant,bander,VERB,verb
le,le,DET,determiner
bras,bras,NOUN,noun
de,de,ADP,adposition
Patrocle,Patrocle,PROPN,proper noun
.,.,PUNCT,punctuation
Intérieur,intérieur,NOUN,noun
d',de,ADP,adposition
une,un,DET,determiner
coupe,coupe,NOUN,noun
de,de,ADP,adposition
Sosias,Sosias,PROPN,proper noun
.,.,PUNCT,punctuation
(,(,PUNCT,punctuation
Musée,musée,NOUN,noun
de,de,ADP,adposition
Berlin,Berlin,PROPN,proper noun
.,.,PUNCT,punctuation
),),PUNCT,punctuation
"
","
",SPACE,space
Achille,Achille,PROPN,proper noun
tuant,tuer,VERB,verb
Troïlos,Troïlos,PROPN,proper noun
.,.,PUNCT,punctuation
Fond,fond,NOUN,noun
d',de,ADP,adposition
une,un,DET,determiner
coupe,coupe,NOUN,noun
d',de,ADP,adposition
Euphronios,Euphronios,PROPN,proper noun
"
","
",SPACE,space
De,de,ADP,adposition
Micon,Micon,PROPN,proper noun
",",",",PUNCT,punctuation
on,on,PRON,pronoun
admirait,admirer,VERB,verb
au,au,ADP,adposition
Pcecile,Pcecile,PROPN,proper noun
le,le,DET,determiner
combat,combat,NOUN,noun
des,de,ADP,adposition
Athéniens,athénien,NOUN,noun
et,et,CCONJ,coordinating conjunction
des,de,ADP,adposition
Amazones,Amazones,PROPN,proper noun
"
","
",SPACE,space
De,de,ADP,adposition
l',le,DET,determiner
autre,autre,ADJ,adjective
côté,côté,NOUN,noun
de,de,ADP,adposition
l',le,DET,determiner
anse,anse,NOUN,noun
est,être,AUX,auxiliary
un,un,DET,determiner
cortège,cortège,NOUN,noun
de,de,ADP,adposition
personnages,personnage,NOUN,noun
divins,divin,ADJ,adjective
"
","
",SPACE,space
De,de,ADP,adposition
l',le,DET,determiner
autre,autre,ADJ,adjective
côté,côté,NOUN,noun
est,être,AUX,auxiliary
un,un,DET,determiner
épisode,épisode,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
légende,légende,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
guerre,guerre,NOUN,noun
de,de,ADP,adposition
Troie,Troie,PROPN,proper noun
:,:,PUNCT,punctuation
Hypnos,hypno,NOUN,noun
(,(,PUNCT,punctuation
le,le,DET,determiner
Sommeil,sommeil,NOUN,noun
),),PUNCT,punctuation
et,et,CCONJ,coordinating conjunction
Thanatos,Thanatos,PROPN,proper noun
(,(,PUNCT,punctuation
la,le,DET,determiner
Mort,mort,NOUN,noun
),),PUNCT,punctuation
"
","
",SPACE,space
De,de,ADP,adposition
la,le,DET,determiner
main,main,NOUN,noun
de,de,ADP,adposition
Polygnote,Polygnote,PROPN,proper noun
",",",",PUNCT,punctuation
Athènes,Athènes,PROPN,proper noun
possédait,posséder,VERB,verb
des,un,DET,determiner
oeuvres,oeuvre,NOUN,noun
nombreuses,nombreux,ADJ,adjective
:,:,PUNCT,punctuation
au,au,ADP,adposition
Poecile,poecile,NOUN,noun
",",",",PUNCT,punctuation
un,un,DET,determiner
jugement,jugement,NOUN,noun
d',de,ADP,adposition
Ajax,Ajax,PROPN,proper noun
"
","
",SPACE,space
Des,un,DET,determiner
trois,trois,NUM,numeral
scènes,scène,NOUN,noun
qui,qui,PRON,pronoun
y,y,PRON,pronoun
sont,être,AUX,auxiliary
peintes,peindre,VERB,verb
",",",",PUNCT,punctuation
deux,deux,PRON,pronoun
sont,être,AUX,auxiliary
certainement,certainement,ADV,adverb
des,un,DET,determiner
épisodes,épisode,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
légende,légende,NOUN,noun
d',de,ADP,adposition
Achille,Achille,PROPN,proper noun
et,et,CCONJ,coordinating conjunction
de,de,ADP,adposition
Troïlos,Troïlos,PROPN,proper noun
"
","
",SPACE,space
Gerhard,Gerhard,PROPN,proper noun
a,avoir,AUX,auxiliary
vu,voir,VERB,verb
dans,dans,ADP,adposition
cette,ce,DET,determiner
scène,scène,NOUN,noun
un,un,DET,determiner
armement,armement,NOUN,noun
des,de,ADP,adposition
Myrmidons,myrmidon,NOUN,noun
"
","
",SPACE,space
L',le,DET,determiner
intérieur,intérieur,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
coupe,coupe,NOUN,noun
est,être,AUX,auxiliary
décoré,décorer,VERB,verb
d',de,ADP,adposition
un,un,DET,determiner
groupe,groupe,NOUN,noun
de,de,ADP,adposition
deux,deux,NUM,numeral
figures,figure,NOUN,noun
"
","
",SPACE,space
La,le,DET,determiner
représentation,représentation,NOUN,noun
unique,unique,ADJ,adjective
qui,qui,PRON,pronoun
couvre,couvrir,VERB,verb
tout,tout,ADJ,adjective
le,le,DET,determiner
pourtour,pourtour,NOUN,noun
de,de,ADP,adposition
l',le,DET,determiner
extérieur,extérieur,NOUN,noun
est,être,AUX,auxiliary
une,un,DET,determiner
réception,réception,NOUN,noun
des,de,ADP,adposition
dieux,dieu,NOUN,noun
et,et,CCONJ,coordinating conjunction
des,de,ADP,adposition
déesses,déesse,NOUN,noun
par,par,ADP,adposition
Zeus,Zeus,PROPN,proper noun
et,et,CCONJ,coordinating conjunction
par,par,ADP,adposition
Héra,Héra,PROPN,proper noun
"
","
",SPACE,space
La,le,DET,determiner
réception,réception,NOUN,noun
de,de,ADP,adposition
Thésée,thésée,NOUN,noun
par,par,ADP,adposition
Amphitrite,Amphitrite,PROPN,proper noun
avait,avoir,AUX,auxiliary
été,être,AUX,auxiliary
peinte,peindre,VERB,verb
par,par,ADP,adposition
